date,symbol,open,high,low,close,adj_close,volume,source
2018-02-28,GOOGL,56.099998,56.382500,55.150002,55.195999,54.710869,49292000,yahoo_finance_chart
2018-03-01,GOOGL,55.477001,55.563499,53.364498,53.570499,53.099655,55338000,yahoo_finance_chart
2018-03-02,GOOGL,52.898998,54.344501,52.505501,54.207001,53.730560,50162000,yahoo_finance_chart
2018-03-05,GOOGL,53.906502,55.058998,53.613499,54.737999,54.256897,28648000,yahoo_finance_chart
2018-03-06,GOOGL,55.105000,55.281502,54.724998,55.044998,54.561192,23382000,yahoo_finance_chart
2018-03-07,GOOGL,54.640999,55.810001,54.495499,55.751999,55.261978,30748000,yahoo_finance_chart
2018-03-08,GOOGL,55.860001,56.571999,55.860001,56.469002,55.972683,33862000,yahoo_finance_chart
2018-03-09,GOOGL,56.974998,58.049999,56.714500,58.042000,57.531849,42662000,yahoo_finance_chart
2018-03-12,GOOGL,58.252499,58.908001,57.959999,58.296501,57.784119,44306000,yahoo_finance_chart
2018-03-13,GOOGL,58.591499,58.900002,56.728500,56.995499,56.494545,43140000,yahoo_finance_chart
2018-03-14,GOOGL,57.290001,57.987999,57.117500,57.444500,56.939610,41870000,yahoo_finance_chart
2018-03-15,GOOGL,57.478500,58.125000,56.783001,57.530499,57.024849,33382000,yahoo_finance_chart
2018-03-16,GOOGL,57.767502,57.840500,56.568001,56.721001,56.222458,58656000,yahoo_finance_chart
2018-03-19,GOOGL,55.888000,55.968498,54.445999,55.003502,54.520061,63656000,yahoo_finance_chart
2018-03-20,GOOGL,54.919998,55.277500,54.120998,54.790001,54.308430,54598000,yahoo_finance_chart
2018-03-21,GOOGL,54.628502,55.435001,54.360500,54.700001,54.219223,44898000,yahoo_finance_chart
2018-03-22,GOOGL,54.000500,54.195999,52.481998,52.657501,52.194672,69312000,yahoo_finance_chart
2018-03-23,GOOGL,52.568501,53.339001,51.243500,51.327499,50.876369,49880000,yahoo_finance_chart
2018-03-26,GOOGL,52.529999,52.963501,50.528999,52.704498,52.241261,65984000,yahoo_finance_chart
2018-03-27,GOOGL,53.195000,53.227001,49.881001,50.347000,49.904484,60816000,yahoo_finance_chart
2018-03-28,GOOGL,50.095501,51.249500,49.200001,50.258999,49.817261,77698000,yahoo_finance_chart
2018-03-29,GOOGL,50.560501,52.402500,50.202000,51.856998,51.401211,69338000,yahoo_finance_chart
2018-04-02,GOOGL,51.381001,51.976501,49.712502,50.631500,50.186481,65068000,yahoo_finance_chart
2018-04-03,GOOGL,50.807499,51.250000,49.862499,50.933998,50.486324,51322000,yahoo_finance_chart
2018-04-04,GOOGL,49.911499,51.637001,49.825500,51.485500,51.032982,50724000,yahoo_finance_chart
2018-04-05,GOOGL,52.319500,52.335499,51.200001,51.632000,51.178192,35836000,yahoo_finance_chart
2018-04-06,GOOGL,51.154999,51.799999,50.312500,50.497501,50.053669,40134000,yahoo_finance_chart
