date,symbol,open,high,low,close,adj_close,volume,source
2021-11-03,NVDA,26.670000,26.784000,26.235001,26.598000,26.510992,239910000,yahoo_finance_chart
2021-11-04,NVDA,27.229000,31.365000,27.118000,29.801001,29.703512,1153631000,yahoo_finance_chart
2021-11-05,NVDA,30.187000,31.400000,29.410000,29.752001,29.654676,851260000,yahoo_finance_chart
2021-11-08,NVDA,30.149000,31.100000,29.907000,30.804001,30.703234,503101000,yahoo_finance_chart
2021-11-09,NVDA,32.282001,32.310001,29.964001,30.657000,30.556717,646746000,yahoo_finance_chart
2021-11-10,NVDA,29.356001,30.850000,28.778000,29.459000,29.362633,636206000,yahoo_finance_chart
2021-11-11,NVDA,30.468000,30.590000,29.777000,30.389999,30.290586,332172000,yahoo_finance_chart
2021-11-12,NVDA,30.010000,30.680000,29.629999,30.389999,30.290586,413054000,yahoo_finance_chart
2021-11-15,NVDA,30.552000,30.643999,29.247000,30.025000,29.926779,384909000,yahoo_finance_chart
2021-11-16,NVDA,29.759001,30.389999,29.705999,30.202999,30.104195,264484000,yahoo_finance_chart
2021-11-17,NVDA,30.417999,30.509001,28.799999,29.261000,29.165279,428508000,yahoo_finance_chart
2021-11-18,NVDA,32.367001,32.759998,31.320999,31.674999,31.571383,781711000,yahoo_finance_chart
2021-11-19,NVDA,32.243000,33.088001,31.905001,32.985001,32.877102,533867000,yahoo_finance_chart
2021-11-22,NVDA,33.516998,34.646999,31.900000,31.955999,31.851467,754335000,yahoo_finance_chart
2021-11-23,NVDA,31.535000,32.360001,30.879999,31.746000,31.642157,532163000,yahoo_finance_chart
2021-11-24,NVDA,31.461000,32.855000,30.927999,32.674000,32.567112,435162000,yahoo_finance_chart
2021-11-26,NVDA,32.599998,32.709999,31.350000,31.503000,31.399942,283069000,yahoo_finance_chart
2021-11-29,NVDA,32.366001,33.411999,32.035999,33.375999,33.266827,454964000,yahoo_finance_chart
2021-11-30,NVDA,33.168999,33.353001,31.864000,32.675999,32.569107,622066000,yahoo_finance_chart
2021-12-01,NVDA,33.219002,33.289001,31.379999,31.434999,31.336006,484368000,yahoo_finance_chart
2021-12-02,NVDA,31.214001,32.478001,31.025000,32.125999,32.024830,472890000,yahoo_finance_chart
2021-12-03,NVDA,32.000000,32.129002,30.129999,30.693001,30.596342,544325000,yahoo_finance_chart
